# Columns: result|ERROR method args Zone:N ServerZone:Z WaitMs ExecMs TurnMs TotalMs [errorType]
ERROR getNumberofCountriesMM 34 66457 135930 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:4 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
ERROR getNumberofCountriesMM 34 66457 135930 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:2 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
173 getNumberofCountriesMM 1 51383 118311 Zone:5 ServerZone:2 WaitMs:0 ExecMs:4 TurnMs:86 TotalMs:180
15 getNumberofCountriesMM 31 82258 133174 Zone:3 ServerZone:2 WaitMs:0 ExecMs:2 TurnMs:84 TotalMs:120
15 getNumberofCountriesMM 31 85598 137412 Zone:3 ServerZone:2 WaitMs:0 ExecMs:4 TurnMs:86 TotalMs:121
74 getNumberofCountriesMM 4 82713 122684 Zone:1 ServerZone:2 WaitMs:0 ExecMs:3 TurnMs:85 TotalMs:119
162 getNumberofCountriesMM 5 10287 43684 Zone:5 ServerZone:2 WaitMs:0 ExecMs:12 TurnMs:95 TotalMs:190
74 getNumberofCountriesMM 4 82713 122684 Zone:1 ServerZone:2 WaitMs:0 ExecMs:6 TurnMs:89 TotalMs:124
ERROR getNumberofCountriesMM 19 90535 121139 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:7 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
32 getNumberofCountriesMM 14 74362 118436 Zone:5 ServerZone:2 WaitMs:0 ExecMs:10 TurnMs:97 TotalMs:195
34 getNumberofCountriesMM 25 26435 38604 Zone:5 ServerZone:2 WaitMs:0 ExecMs:0 TurnMs:89 TotalMs:183
34 getNumberofCountriesMM 25 26435 38604 Zone:5 ServerZone:2 WaitMs:0 ExecMs:10 TurnMs:94 TotalMs:188
ERROR getNumberofCountriesMM 15 34457 77909 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:3 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
34 getNumberofCountriesMM 25 26435 38604 Zone:5 ServerZone:2 WaitMs:0 ExecMs:5 TurnMs:88 TotalMs:186
16 getNumberofCountriesMM 40 51735 72832 Zone:3 ServerZone:2 WaitMs:0 ExecMs:2 TurnMs:84 TotalMs:117
27 getNumberofCountriesMM 14 70911 93418 Zone:5 ServerZone:2 WaitMs:2 ExecMs:2 TurnMs:86 TotalMs:180
27 getNumberofCountriesMM 14 70911 93418 Zone:5 ServerZone:2 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:184
45 getNumberofCountriesMM 28 20820 34240 Zone:4 ServerZone:2 WaitMs:0 ExecMs:6 TurnMs:88 TotalMs:152
61 getNumberofCountriesMM 28 27272 82780 Zone:5 ServerZone:2 WaitMs:0 ExecMs:6 TurnMs:87 TotalMs:181
61 getNumberofCountriesMM 28 27272 82780 Zone:5 ServerZone:2 WaitMs:0 ExecMs:6 TurnMs:87 TotalMs:182
61 getNumberofCountriesMM 28 27272 82780 Zone:5 ServerZone:2 WaitMs:0 ExecMs:7 TurnMs:88 TotalMs:183
ERROR getNumberofCountriesMM 35 36788 104912 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:2 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
61 getNumberofCountriesMM 28 27272 82780 Zone:5 ServerZone:2 WaitMs:0 ExecMs:8 TurnMs:89 TotalMs:183
5 getNumberofCountriesMM 44 100881 126359 Zone:4 ServerZone:2 WaitMs:0 ExecMs:2 TurnMs:83 TotalMs:147
ERROR getNumberofCountriesMM 35 36788 104912 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:3 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
22 getNumberofCountriesMM 37 57614 101017 Zone:5 ServerZone:2 WaitMs:0 ExecMs:3 TurnMs:85 TotalMs:180
5 getNumberofCountriesMM 49 98381 130965 Zone:4 ServerZone:2 WaitMs:0 ExecMs:3 TurnMs:84 TotalMs:148
ERROR getNumberofCountriesMM 49 53416 76381 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:3 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
131 getNumberofCountriesMM 3 54830 134612 Zone:4 ServerZone:2 WaitMs:0 ExecMs:7 TurnMs:90 TotalMs:155
3 getNumberofCountriesMM 45 66417 71988 Zone:5 ServerZone:2 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:179
3 getNumberofCountriesMM 45 66417 71988 Zone:5 ServerZone:2 WaitMs:0 ExecMs:4 TurnMs:86 TotalMs:182
3 getNumberofCountriesMM 45 66417 71988 Zone:5 ServerZone:2 WaitMs:0 ExecMs:1 TurnMs:83 TotalMs:180
17 getNumberofCountriesMM 30 92706 154529 Zone:4 ServerZone:2 WaitMs:0 ExecMs:3 TurnMs:84 TotalMs:147
17 getNumberofCountriesMM 30 92706 154529 Zone:4 ServerZone:2 WaitMs:0 ExecMs:2 TurnMs:83 TotalMs:147
14 getNumberofCountriesMM 32 90646 148834 Zone:1 ServerZone:2 WaitMs:0 ExecMs:3 TurnMs:85 TotalMs:118
31 getNumberofCountriesMM 39 44400 111104 Zone:4 ServerZone:2 WaitMs:0 ExecMs:5 TurnMs:86 TotalMs:151
38 getNumberofCountriesMM 9 78717 116675 Zone:3 ServerZone:2 WaitMs:0 ExecMs:3 TurnMs:84 TotalMs:119
23 getNumberofCountriesMM 29 82703 152200 Zone:5 ServerZone:2 WaitMs:0 ExecMs:3 TurnMs:86 TotalMs:180
23 getNumberofCountriesMM 29 82703 152200 Zone:5 ServerZone:2 WaitMs:0 ExecMs:2 TurnMs:84 TotalMs:178
23 getNumberofCountriesMM 29 82703 152200 Zone:5 ServerZone:2 WaitMs:0 ExecMs:2 TurnMs:83 TotalMs:179
24 getNumberofCountriesMM 40 69133 164107 Zone:1 ServerZone:2 WaitMs:0 ExecMs:4 TurnMs:85 TotalMs:122
23 getNumberofCountriesMM 29 82703 152200 Zone:5 ServerZone:2 WaitMs:0 ExecMs:3 TurnMs:86 TotalMs:181
53 getNumberofCountriesMM 23 19969 36627 Zone:1 ServerZone:2 WaitMs:0 ExecMs:5 TurnMs:86 TotalMs:121
74 getNumberofCountriesMM 6 86554 177080 Zone:5 ServerZone:2 WaitMs:0 ExecMs:4 TurnMs:86 TotalMs:181
11 getNumberofCountriesMM 45 87802 158753 Zone:5 ServerZone:2 WaitMs:0 ExecMs:3 TurnMs:84 TotalMs:179
32 getNumberofCountriesMM 10 109627 176988 Zone:4 ServerZone:2 WaitMs:0 ExecMs:2 TurnMs:83 TotalMs:147
11 getNumberofCountriesMM 45 87802 158753 Zone:5 ServerZone:2 WaitMs:0 ExecMs:2 TurnMs:83 TotalMs:177
27 getNumberofCountriesMM 23 67422 109273 Zone:4 ServerZone:2 WaitMs:0 ExecMs:2 TurnMs:84 TotalMs:148
27 getNumberofCountriesMM 23 67422 109273 Zone:4 ServerZone:2 WaitMs:0 ExecMs:2 TurnMs:83 TotalMs:148
27 getNumberofCountriesMM 23 67422 109273 Zone:4 ServerZone:2 WaitMs:0 ExecMs:3 TurnMs:84 TotalMs:153
59 getNumberofCountriesMM 9 80523 169015 Zone:3 ServerZone:2 WaitMs:0 ExecMs:2 TurnMs:84 TotalMs:118
80 getNumberofCountriesMM 7 58146 117991 Zone:3 ServerZone:2 WaitMs:0 ExecMs:5 TurnMs:87 TotalMs:121
80 getNumberofCountriesMM 7 58146 117991 Zone:3 ServerZone:2 WaitMs:0 ExecMs:8 TurnMs:90 TotalMs:124
ERROR getNumberofCountriesMM 28 88101 158326 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:2 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
106 getNumberofCountriesMM 12 12679 27582 Zone:1 ServerZone:2 WaitMs:0 ExecMs:6 TurnMs:88 TotalMs:123
ERROR getNumberofCountriesMM 28 88101 158326 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:2 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
34 getNumberofCountriesMM 43 36618 98684 Zone:4 ServerZone:2 WaitMs:0 ExecMs:4 TurnMs:85 TotalMs:151
ERROR getNumberofCountriesMM 28 88101 158326 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:2 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
17 getNumberofCountriesMM 47 61553 117914 Zone:4 ServerZone:2 WaitMs:0 ExecMs:3 TurnMs:84 TotalMs:150
ERROR getNumberofCountriesMM 28 88101 158326 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:2 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
ERROR getNumberofCountriesMM 15 35852 128573 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:2 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
98 getNumberofCountriesMM 6 47094 98877 Zone:4 ServerZone:2 WaitMs:0 ExecMs:8 TurnMs:89 TotalMs:157
ERROR getNumberofCountriesMM 4 105040 130084 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:2 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
33 getNumberofCountriesMM 42 33227 76391 Zone:3 ServerZone:2 WaitMs:0 ExecMs:4 TurnMs:85 TotalMs:118
122 getNumberofCountriesMM 14 11106 43335 Zone:3 ServerZone:2 WaitMs:0 ExecMs:9 TurnMs:91 TotalMs:125
122 getNumberofCountriesMM 14 11106 43335 Zone:3 ServerZone:2 WaitMs:0 ExecMs:9 TurnMs:91 TotalMs:128
36 getNumberofCountriesMM 14 73523 133334 Zone:4 ServerZone:2 WaitMs:0 ExecMs:3 TurnMs:85 TotalMs:150
36 getNumberofCountriesMM 14 73523 133334 Zone:4 ServerZone:2 WaitMs:0 ExecMs:5 TurnMs:87 TotalMs:153
36 getNumberofCountriesMM 14 73523 133334 Zone:4 ServerZone:2 WaitMs:0 ExecMs:4 TurnMs:90 TotalMs:153
41 getNumberofCountriesMM 43 27606 77942 Zone:3 ServerZone:2 WaitMs:0 ExecMs:0 TurnMs:172 TotalMs:211
76 getNumberofCountriesMM 15 17870 35146 Zone:5 ServerZone:2 WaitMs:73 ExecMs:43 TurnMs:201 TotalMs:297
41 getNumberofCountriesMM 43 27606 77942 Zone:3 ServerZone:2 WaitMs:76 ExecMs:27 TurnMs:212 TotalMs:251
35 getNumberofCountriesMM 24 30650 51390 Zone:3 ServerZone:2 WaitMs:87 ExecMs:18 TurnMs:188 TotalMs:225
12 getNumberofCountriesMM 11 98445 115202 Zone:3 ServerZone:2 WaitMs:65 ExecMs:3 TurnMs:157 TotalMs:192
26 getNumberofCountriesMM 15 82322 118574 Zone:4 ServerZone:2 WaitMs:24 ExecMs:8 TurnMs:123 TotalMs:218
96 getNumberofCountriesMM 25 13858 87903 Zone:3 ServerZone:2 WaitMs:0 ExecMs:42 TurnMs:145 TotalMs:189
ERROR getNumberofCountriesMM 50 24810 32222 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:1 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
96 getNumberofCountriesMM 25 13858 87903 Zone:3 ServerZone:2 WaitMs:0 ExecMs:43 TurnMs:130 TotalMs:191
96 getNumberofCountriesMM 25 13858 87903 Zone:3 ServerZone:2 WaitMs:21 ExecMs:66 TurnMs:173 TotalMs:210
96 getNumberofCountriesMM 25 13858 87903 Zone:3 ServerZone:2 WaitMs:46 ExecMs:19 TurnMs:166 TotalMs:209
26 getNumberofCountriesMM 17 91580 153493 Zone:3 ServerZone:2 WaitMs:62 ExecMs:5 TurnMs:149 TotalMs:184
14 getNumberofCountriesMM 21 104427 141660 Zone:1 ServerZone:2 WaitMs:1 ExecMs:9 TurnMs:96 TotalMs:157
44 getNumberofCountriesMM 18 48515 91868 Zone:1 ServerZone:2 WaitMs:4 ExecMs:7 TurnMs:96 TotalMs:129
44 getNumberofCountriesMM 18 48515 91868 Zone:1 ServerZone:2 WaitMs:0 ExecMs:4 TurnMs:86 TotalMs:124
ERROR getNumberofCountriesMM 23 97970 149345 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:2 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
29 getNumberofCountriesMM 26 16860 22582 Zone:4 ServerZone:2 WaitMs:0 ExecMs:5 TurnMs:87 TotalMs:151
55 getNumberofCountriesMM 8 93654 188226 Zone:5 ServerZone:2 WaitMs:0 ExecMs:7 TurnMs:88 TotalMs:196
55 getNumberofCountriesMM 8 93654 188226 Zone:5 ServerZone:2 WaitMs:0 ExecMs:3 TurnMs:84 TotalMs:178
55 getNumberofCountriesMM 8 93654 188226 Zone:5 ServerZone:2 WaitMs:0 ExecMs:4 TurnMs:88 TotalMs:184
186 getNumberofCountriesMM 2 13911 78055 Zone:4 ServerZone:2 WaitMs:0 ExecMs:8 TurnMs:90 TotalMs:155
186 getNumberofCountriesMM 2 13911 78055 Zone:4 ServerZone:2 WaitMs:0 ExecMs:17 TurnMs:100 TotalMs:171
93 getNumberofCountriesMM 8 32447 59785 Zone:1 ServerZone:2 WaitMs:5 ExecMs:12 TurnMs:102 TotalMs:139
28 getNumberofCountriesMM 17 72322 111243 Zone:1 ServerZone:2 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:128
8 getNumberofCountriesMM 34 99037 131751 Zone:3 ServerZone:2 WaitMs:0 ExecMs:4 TurnMs:89 TotalMs:124
ERROR getNumberofCountriesMM 11 57774 150365 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:6 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
45 getNumberofCountriesMM 14 67134 148829 Zone:5 ServerZone:2 WaitMs:1 ExecMs:68 TurnMs:158 TotalMs:267
45 getNumberofCountriesMM 14 67134 148829 Zone:5 ServerZone:2 WaitMs:5 ExecMs:11 TurnMs:127 TotalMs:230
45 getNumberofCountriesMM 14 67134 148829 Zone:5 ServerZone:2 WaitMs:9 ExecMs:11 TurnMs:103 TotalMs:201
71 getNumberofCountriesMM 15 40379 123380 Zone:3 ServerZone:2 WaitMs:0 ExecMs:12 TurnMs:94 TotalMs:176
45 getNumberofCountriesMM 14 67134 148829 Zone:5 ServerZone:2 WaitMs:12 ExecMs:8 TurnMs:140 TotalMs:256
44 getNumberofCountriesMM 43 26773 84823 Zone:1 ServerZone:2 WaitMs:0 ExecMs:15 TurnMs:103 TotalMs:144
0 getNumberofCountriesMM 43 33025 33529 Zone:5 ServerZone:2 WaitMs:0 ExecMs:3 TurnMs:85 TotalMs:189
44 getNumberofCountriesMM 43 26773 84823 Zone:1 ServerZone:2 WaitMs:0 ExecMs:10 TurnMs:93 TotalMs:141
ERROR getNumberofCountriesMM 39 30390 106691 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:6 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
10 getNumberofCountriesMM 42 103790 195993 Zone:3 ServerZone:2 WaitMs:0 ExecMs:7 TurnMs:91 TotalMs:127
19 getNumberofCountriesMM 44 31088 45207 Zone:5 ServerZone:2 WaitMs:0 ExecMs:3 TurnMs:85 TotalMs:180
19 getNumberofCountriesMM 44 31088 45207 Zone:5 ServerZone:2 WaitMs:0 ExecMs:5 TurnMs:88 TotalMs:185
19 getNumberofCountriesMM 44 31088 45207 Zone:5 ServerZone:2 WaitMs:0 ExecMs:5 TurnMs:87 TotalMs:187
63 getNumberofCountriesMM 10 67003 148530 Zone:4 ServerZone:2 WaitMs:0 ExecMs:9 TurnMs:91 TotalMs:158
63 getNumberofCountriesMM 10 67003 148530 Zone:4 ServerZone:2 WaitMs:0 ExecMs:4 TurnMs:85 TotalMs:153
ERROR getNumberofCountriesMM 3 21167 111688 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:3 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
ERROR getNumberofCountriesMM 3 21167 111688 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:2 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
0 getNumberofCountriesMM 39 95877 97418 Zone:5 ServerZone:2 WaitMs:0 ExecMs:0 TurnMs:85 TotalMs:180
95 getNumberofCountriesMM 12 23218 54735 Zone:3 ServerZone:2 WaitMs:0 ExecMs:6 TurnMs:89 TotalMs:126
ERROR getNumberofCountriesMM 3 21167 111688 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:4 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
5 getNumberofCountriesMM 42 98607 121360 Zone:5 ServerZone:2 WaitMs:0 ExecMs:2 TurnMs:83 TotalMs:181
ERROR getNumberofCountriesMM 3 21167 111688 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:3 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
ERROR getNumberofCountriesMM 11 52648 88346 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:2 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
28 getNumberofCountriesMM 12 81947 115323 Zone:3 ServerZone:2 WaitMs:0 ExecMs:5 TurnMs:87 TotalMs:123
31 getNumberofCountriesMM 32 32556 55177 Zone:3 ServerZone:2 WaitMs:0 ExecMs:5 TurnMs:87 TotalMs:121
ERROR getNumberofCountriesMM 5 43655 60590 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:2 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
77 getNumberofCountriesMM 12 40911 104371 Zone:3 ServerZone:2 WaitMs:0 ExecMs:5 TurnMs:88 TotalMs:123
ERROR getNumberofCountriesMM 5 43655 60590 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:2 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
77 getNumberofCountriesMM 12 40911 104371 Zone:3 ServerZone:2 WaitMs:0 ExecMs:4 TurnMs:86 TotalMs:120
ERROR getNumberofCountriesMM 5 43655 60590 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:3 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
8 getNumberofCountriesMM 41 98454 147608 Zone:3 ServerZone:2 WaitMs:0 ExecMs:2 TurnMs:84 TotalMs:118
54 getNumberofCountriesMM 2 102169 113946 Zone:4 ServerZone:2 WaitMs:0 ExecMs:2 TurnMs:84 TotalMs:150
14 getNumberofCountriesMM 41 78778 128624 Zone:4 ServerZone:2 WaitMs:0 ExecMs:4 TurnMs:88 TotalMs:153
ERROR getNumberofCountriesMM 9 25518 92377 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:3 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
14 getNumberofCountriesMM 41 78778 128624 Zone:4 ServerZone:2 WaitMs:0 ExecMs:3 TurnMs:86 TotalMs:154
ERROR getNumberofCountriesMM 9 25518 92377 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:2 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
9 getNumberofCountriesMM 46 43709 51946 Zone:1 ServerZone:2 WaitMs:0 ExecMs:3 TurnMs:86 TotalMs:121
ERROR getNumberofCountriesMM 9 25518 92377 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:2 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
52 getNumberofCountriesMM 37 21628 65386 Zone:4 ServerZone:2 WaitMs:0 ExecMs:8 TurnMs:90 TotalMs:157
51 getNumberofCountriesMM 21 32369 60783 Zone:1 ServerZone:2 WaitMs:0 ExecMs:4 TurnMs:86 TotalMs:121
ERROR getNumberofCountriesMM 9 25518 92377 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:2 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
ERROR getNumberofCountriesMM 31 73204 131452 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:4 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
ERROR getNumberofCountriesMM 1 20983 43271 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:1 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
75 getNumberofCountriesMM 23 23978 76818 Zone:4 ServerZone:2 WaitMs:0 ExecMs:6 TurnMs:88 TotalMs:151
153 getNumberofCountriesMM 1 64682 97705 Zone:3 ServerZone:2 WaitMs:0 ExecMs:3 TurnMs:86 TotalMs:119
153 getNumberofCountriesMM 1 64682 97705 Zone:3 ServerZone:2 WaitMs:0 ExecMs:3 TurnMs:84 TotalMs:119
ERROR getNumberofCountriesMM 24 49915 107502 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:3 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
9 getNumberofCountriesMM 44 84356 127163 Zone:1 ServerZone:2 WaitMs:0 ExecMs:6 TurnMs:88 TotalMs:125
82 getNumberofCountriesMM 23 21828 117089 Zone:3 ServerZone:2 WaitMs:0 ExecMs:9 TurnMs:91 TotalMs:126
82 getNumberofCountriesMM 23 21828 117089 Zone:3 ServerZone:2 WaitMs:0 ExecMs:9 TurnMs:91 TotalMs:125
82 getNumberofCountriesMM 23 21828 117089 Zone:3 ServerZone:2 WaitMs:0 ExecMs:7 TurnMs:89 TotalMs:124
ERROR getNumberofCountriesMM 7 88691 125936 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:4 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
45 getNumberofCountriesMM 16 52172 100795 Zone:1 ServerZone:2 WaitMs:0 ExecMs:5 TurnMs:87 TotalMs:122
45 getNumberofCountriesMM 16 52172 100795 Zone:1 ServerZone:2 WaitMs:0 ExecMs:4 TurnMs:86 TotalMs:120
21 getNumberofCountriesMM 23 67442 93202 Zone:4 ServerZone:2 WaitMs:0 ExecMs:4 TurnMs:86 TotalMs:151
71 getNumberofCountriesMM 31 18874 64655 Zone:1 ServerZone:2 WaitMs:0 ExecMs:14 TurnMs:95 TotalMs:132
21 getNumberofCountriesMM 23 103122 177674 Zone:3 ServerZone:2 WaitMs:0 ExecMs:2 TurnMs:84 TotalMs:119
21 getNumberofCountriesMM 23 103122 177674 Zone:3 ServerZone:2 WaitMs:0 ExecMs:3 TurnMs:86 TotalMs:125
21 getNumberofCountriesMM 23 103122 177674 Zone:3 ServerZone:2 WaitMs:0 ExecMs:2 TurnMs:84 TotalMs:120
21 getNumberofCountriesMM 23 103122 177674 Zone:3 ServerZone:2 WaitMs:0 ExecMs:5 TurnMs:87 TotalMs:122
ERROR getNumberofCountriesMM 19 41276 100497 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:5 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
10 getNumberofCountriesMM 48 95495 172039 Zone:1 ServerZone:2 WaitMs:0 ExecMs:7 TurnMs:89 TotalMs:124
ERROR getNumberofCountriesMM 19 41276 100497 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:2 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
75 getNumberofCountriesMM 26 21213 83359 Zone:3 ServerZone:2 WaitMs:0 ExecMs:6 TurnMs:89 TotalMs:124
ERROR getNumberofCountriesMM 6 29453 34311 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:2 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
23 getNumberofCountriesMM 35 57489 95702 Zone:5 ServerZone:2 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:180
ERROR getNumberofCountriesMM 6 29453 34311 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:9 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
ERROR getNumberofCountriesMM 6 29453 34311 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:2 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
5 getNumberofCountriesMM 50 74151 94059 Zone:1 ServerZone:2 WaitMs:0 ExecMs:3 TurnMs:84 TotalMs:122
23 getNumberofCountriesMM 32 72795 146921 Zone:1 ServerZone:2 WaitMs:0 ExecMs:5 TurnMs:87 TotalMs:124
ERROR getNumberofCountriesMM 31 16953 33094 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:3 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
ERROR getNumberofCountriesMM 11 18615 57537 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:3 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
16 getNumberofCountriesMM 20 98567 138315 Zone:3 ServerZone:2 WaitMs:0 ExecMs:3 TurnMs:86 TotalMs:127
16 getNumberofCountriesMM 20 98567 138315 Zone:3 ServerZone:2 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:122
4 getNumberofCountriesMM 42 61907 68884 Zone:1 ServerZone:2 WaitMs:0 ExecMs:6 TurnMs:89 TotalMs:122
136 getNumberofCountriesMM 6 28331 123609 Zone:4 ServerZone:2 WaitMs:3 ExecMs:13 TurnMs:99 TotalMs:164
4 getNumberofCountriesMM 42 61907 68884 Zone:1 ServerZone:2 WaitMs:0 ExecMs:4 TurnMs:86 TotalMs:125
4 getNumberofCountriesMM 42 61907 68884 Zone:1 ServerZone:2 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:123
4 getNumberofCountriesMM 42 61907 68884 Zone:1 ServerZone:2 WaitMs:0 ExecMs:3 TurnMs:85 TotalMs:124
147 getNumberofCountriesMM 10 11556 88036 Zone:3 ServerZone:2 WaitMs:0 ExecMs:16 TurnMs:98 TotalMs:132
104 getNumberofCountriesMM 2 80316 117182 Zone:1 ServerZone:2 WaitMs:0 ExecMs:2 TurnMs:85 TotalMs:128
ERROR getNumberofCountriesMM 12 97707 116154 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:3 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
ERROR getNumberofCountriesMM 12 97707 116154 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:2 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
25 getNumberofCountriesMM 10 74627 90009 Zone:5 ServerZone:2 WaitMs:0 ExecMs:2 TurnMs:86 TotalMs:183
189 getNumberofCountriesMM 1 13053 21093 Zone:5 ServerZone:2 WaitMs:0 ExecMs:4 TurnMs:87 TotalMs:183
ERROR getNumberofCountriesMM 12 97707 116154 Zone:2 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:2 [Proxy returned null ServerConnection for zone 2. No server available for this zone.]
189 getNumberofCountriesMM 1 13053 21093 Zone:5 ServerZone:2 WaitMs:0 ExecMs:5 TurnMs:87 TotalMs:184
64 getNumberofCountriesMM 28 30223 129041 Zone:5 ServerZone:2 WaitMs:0 ExecMs:6 TurnMs:88 TotalMs:190
44 getNumberofCountriesMM 28 37242 92277 Zone:1 ServerZone:2 WaitMs:0 ExecMs:6 TurnMs:88 TotalMs:122
48 getNumberofCountriesMM 26 34980 79866 Zone:3 ServerZone:2 WaitMs:0 ExecMs:7 TurnMs:90 TotalMs:126
48 getNumberofCountriesMM 26 34980 79866 Zone:3 ServerZone:2 WaitMs:0 ExecMs:6 TurnMs:88 TotalMs:125
